episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
56283,490,7.4,81,0.05,0.08,1,406.1
56284,490,1.9,114,0.05,0.08,1,406.1
56285,70,-4.175,69,0.05,0.08,0,406.2
56286,490,10.65,151,0.05,0.08,1,406.2
56287,30,-2.175,12,0.05,0.08,0,406.1
56288,490,14.35,82,0.05,0.08,1,406.1
56289,490,1.3,127,0.05,0.08,1,409.5
56290,300,-6.275,178,0.05,0.08,0,407.6
56291,490,5.075,151,0.05,0.08,1,407.6
56292,490,3.35,76,0.05,0.08,1,407.6
56293,490,2.9,87,0.05,0.08,1,407.6
56294,490,2.475,97,0.05,0.08,1,407.6
56295,490,2.725,89,0.05,0.08,1,407.6
56296,490,1.9,114,0.05,0.08,1,410.2
56297,490,2.925,87,0.05,0.08,1,410.2
56298,490,1.3,130,0.05,0.08,1,410.2
56299,490,2.2,105,0.05,0.08,1,414.0
56300,490,2.05,111,0.05,0.08,1,414.0
56301,490,1.375,120,0.05,0.08,1,414.0
56302,490,0.4,142,0.05,0.08,1,414.0
56303,40,-2.4,18,0.05,0.08,0,409.5
56304,90,-0.275,13,0.05,0.08,0,405.5
56305,490,11.025,130,0.05,0.08,1,405.5
56306,490,0.625,145,0.05,0.08,1,405.5
56307,490,0.9,139,0.05,0.08,1,405.5
56308,200,-2.475,56,0.05,0.08,0,406.4
56309,180,-4.05,89,0.05,0.08,0,403.3
56310,60,-2.15,16,0.05,0.08,0,399.0
56311,490,12.6,116,0.05,0.08,1,399.0
56312,490,1.925,113,0.05,0.08,1,399.0
56313,490,2.6,94,0.05,0.08,1,399.0
56314,30,-2.65,21,0.05,0.08,0,394.4
56315,490,13.95,99,0.05,0.08,1,398.7
56316,490,2.175,106,0.05,0.08,1,401.6
56317,160,-1.925,33,0.05,0.08,0,398.3
56318,70,-2.65,31,0.05,0.08,0,394.1
56319,490,9.6,186,0.05,0.08,1,394.1
56320,50,-2.6,25,0.05,0.08,0,394.2
56321,490,12.55,115,0.05,0.08,1,398.1
56322,490,3.1,82,0.05,0.08,1,398.1
56323,490,2.025,111,0.05,0.08,1,398.1
56324,80,-3.55,57,0.05,0.08,0,394.0
56325,490,11.625,128,0.05,0.08,1,398.6
56326,490,2.525,97,0.05,0.08,1,398.6
56327,380,-4.975,168,0.05,0.08,0,397.5
56328,490,6.125,68,0.05,0.08,1,397.5
56329,490,3.05,84,0.05,0.08,1,397.5
56330,490,0.65,144,0.05,0.08,1,397.5
56331,490,1.575,123,0.05,0.08,1,397.5
56332,120,-2.65,43,0.05,0.08,0,393.8
56333,490,11.85,95,0.05,0.08,1,393.8
56334,490,3.85,61,0.05,0.08,1,393.8
56335,490,2.05,110,0.05,0.08,1,393.8
56336,490,1.425,126,0.05,0.08,1,393.8
56337,150,-1.55,21,0.05,0.08,0,390.4
56338,110,-5.075,102,0.05,0.08,0,386.6
56339,490,10.2,145,0.05,0.08,1,388.8
56340,490,1.475,125,0.05,0.08,1,392.6
56341,490,2.575,94,0.05,0.08,1,394.7
56342,490,2.35,101,0.05,0.08,1,399.3
56343,490,2.45,98,0.05,0.08,1,399.3
56344,390,-2.375,99,0.05,0.08,0,402.8
56345,180,-1.9,37,0.05,0.08,0,399.7
56346,70,-3.025,41,0.05,0.08,0,395.5
56347,230,0.85,81,0.05,0.08,0,395.6
56348,490,8.525,110,0.05,0.08,1,395.6
56349,490,-0.95,186,0.05,0.08,1,396.7
56350,490,0.2,158,0.05,0.08,1,396.7
56351,490,2.1,102,0.05,0.08,1,396.7
56352,90,-1.9,16,0.05,0.08,0,392.7
56353,40,-2.25,14,0.05,0.08,0,388.2
56354,490,7.625,254,0.05,0.08,1,390.5
56355,490,-1.95,215,0.05,0.08,1,390.5
56356,490,1.125,126,0.05,0.08,1,390.5
56357,490,2.875,86,0.05,0.08,1,390.5
56358,490,2.65,93,0.05,0.08,1,390.5
56359,490,2.525,93,0.05,0.08,1,390.5
56360,490,1.675,117,0.05,0.08,1,390.5
56361,490,2.125,104,0.05,0.08,1,391.0
56362,280,-1.175,43,0.05,0.08,0,388.9
56363,490,8.125,79,0.05,0.08,1,388.9
56364,490,2.8,88,0.05,0.08,1,388.9
56365,30,-3.975,57,0.05,0.08,0,384.3
56366,490,13.45,112,0.05,0.08,1,384.3
56367,30,-2.2,10,0.05,0.08,0,380.8
56368,110,-1.3,64,0.05,0.08,0,377.0
56369,60,-4.15,68,0.05,0.08,0,372.7
56370,180,-0.85,87,0.05,0.08,0,369.6
56371,50,-3.475,50,0.05,0.08,0,365.2
56372,490,13.1,103,0.05,0.08,1,368.1
56373,490,1.775,115,0.05,0.08,1,368.1
56374,490,2.525,97,0.05,0.08,1,369.1
56375,60,-2.45,23,0.05,0.08,0,364.8
56376,490,12.375,120,0.05,0.08,1,369.4
56377,490,1.6,121,0.05,0.08,1,369.4
56378,90,-3.45,57,0.05,0.08,0,366.9
56379,220,0.45,63,0.05,0.08,0,364.2
56380,240,-3.875,116,0.05,0.08,0,362.3
56381,490,9.55,76,0.05,0.08,1,366.4
56382,200,-2.35,54,0.05,0.08,0,365.2
56383,490,11.1,60,0.05,0.08,1,365.2
56384,160,-3.9,86,0.05,0.08,0,361.9
56385,490,10.175,112,0.05,0.08,1,366.1
56386,490,2.525,97,0.05,0.08,1,366.1
56387,490,2.325,101,0.05,0.08,1,370.7
56388,490,2.7,91,0.05,0.08,1,370.7
56389,490,0.975,138,0.05,0.08,1,370.7
56390,490,1.825,114,0.05,0.08,1,372.6
56391,490,2.2,105,0.05,0.08,1,372.6
56392,200,-4.025,97,0.05,0.08,0,369.7
56393,70,-4.825,87,0.05,0.08,0,365.5
56394,180,-1.225,91,0.05,0.08,0,362.4
56395,100,-4.4,81,0.05,0.08,0,358.5
56396,490,11.475,115,0.05,0.08,1,358.5
56397,490,2.65,94,0.05,0.08,1,358.5
56398,490,1.6,120,0.05,0.08,1,358.5
56399,270,-7.075,193,0.05,0.08,0,356.3
56400,490,6.75,122,0.05,0.08,1,356.3
56401,490,0.875,140,0.05,0.08,1,356.3
56402,490,3.4,74,0.05,0.08,1,356.3
56403,490,1.175,129,0.05,0.08,1,360.8
56404,100,-1.975,20,0.05,0.08,0,360.9
56405,490,10.875,133,0.05,0.08,1,360.9
56406,490,1.325,127,0.05,0.08,1,360.9
56407,460,-3.1,134,0.05,0.08,0,360.6
56408,490,3.0,98,0.05,0.08,1,363.5
56409,70,-2.05,15,0.05,0.08,0,362.4
56410,490,12.575,101,0.05,0.08,1,366.7
56411,490,2.825,88,0.05,0.08,1,366.7
56412,490,2.75,90,0.05,0.08,1,366.7
56413,40,-5.475,101,0.05,0.08,0,362.2
56414,40,-2.125,10,0.05,0.08,0,362.3
56415,490,14.325,81,0.05,0.08,1,362.3
56416,490,3.25,79,0.05,0.08,1,362.3
56417,490,2.725,90,0.05,0.08,1,365.6
56418,490,1.5,123,0.05,0.08,1,369.8
56419,80,-2.475,25,0.05,0.08,0,365.7
56420,490,11.675,120,0.05,0.08,1,370.1
56421,490,3.375,75,0.05,0.08,1,370.1
56422,80,-1.975,16,0.05,0.08,0,366.0
56423,160,0.8,22,0.05,0.08,0,362.7
56424,490,10.2,105,0.05,0.08,1,366.8
56425,120,-2.5,41,0.05,0.08,0,363.1
56426,490,11.775,90,0.05,0.08,1,363.1
56427,490,1.0,138,0.05,0.08,1,364.2
56428,490,0.875,139,0.05,0.08,1,364.2
56429,490,1.6,123,0.05,0.08,1,364.2
56430,490,1.775,116,0.05,0.08,1,364.2
56431,490,2.65,93,0.05,0.08,1,364.2
56432,490,0.975,137,0.05,0.08,1,367.9
56433,200,-4.325,106,0.05,0.08,0,365.0
56434,490,9.2,112,0.05,0.08,1,365.0
56435,260,-3.175,88,0.05,0.08,0,362.7
56436,490,7.725,110,0.05,0.08,1,362.7
56437,490,2.625,91,0.05,0.08,1,366.1
56438,50,-2.55,26,0.05,0.08,0,365.5
56439,390,4.775,136,0.05,0.08,0,364.5
56440,490,4.175,114,0.05,0.08,1,364.5
56441,490,2.9,88,0.05,0.08,1,364.5
56442,490,1.5,125,0.05,0.08,1,364.5
56443,80,-2.2,22,0.05,0.08,0,360.4
56444,260,-1.425,170,0.05,0.08,0,359.1
56445,490,7.7,105,0.05,0.08,1,362.2
56446,490,2.1,108,0.05,0.08,1,366.4
56447,490,1.975,112,0.05,0.08,1,369.0
56448,490,1.55,123,0.05,0.08,1,369.0
56449,490,0.475,151,0.05,0.08,1,369.0
56450,110,-3.225,57,0.05,0.08,0,365.2
56451,490,8.25,187,0.05,0.08,1,365.2
56452,40,-2.05,8,0.05,0.08,0,364.7
56453,490,13.275,111,0.05,0.08,1,369.2
56454,490,-7.375,348,0.05,0.08,1,369.2
56455,160,-4.95,111,0.05,0.08,0,365.9
56456,490,10.2,112,0.05,0.08,1,365.9
56457,490,0.45,152,0.05,0.08,1,365.9
56458,190,-2.25,49,0.05,0.08,0,362.9
56459,490,9.7,105,0.05,0.08,1,362.9
56460,190,-2.0,42,0.05,0.08,0,359.9
56461,490,9.925,100,0.05,0.08,1,359.9
56462,490,3.575,69,0.05,0.08,1,362.0
56463,490,2.25,104,0.05,0.08,1,362.0
56464,280,-2.0,62,0.05,0.08,0,359.9
56465,490,7.475,104,0.05,0.08,1,364.5
56466,100,-2.225,27,0.05,0.08,0,360.6
56467,490,10.375,144,0.05,0.08,1,365.2
56468,490,1.65,120,0.05,0.08,1,369.0
56469,490,-2.1,218,0.05,0.08,1,373.3
56470,50,-3.5,49,0.05,0.08,0,372.0
56471,490,13.25,97,0.05,0.08,1,376.4
56472,490,1.35,127,0.05,0.08,1,376.4
56473,490,2.9,87,0.05,0.08,1,376.4
56474,490,2.725,90,0.05,0.08,1,376.4
56475,70,-2.4,25,0.05,0.08,0,376.5
56476,490,13.025,96,0.05,0.08,1,376.5
56477,490,3.125,80,0.05,0.08,1,376.5
56478,490,-8.775,390,0.05,0.08,1,380.5
56479,60,-3.0,40,0.05,0.08,0,378.9
56480,60,-2.0,12,0.05,0.08,0,377.1
56481,270,2.525,79,0.05,0.08,0,374.9
56482,490,8.65,81,0.05,0.08,1,377.8
56483,490,2.375,99,0.05,0.08,1,377.8
56484,40,-2.775,28,0.05,0.08,0,376.6
56485,490,13.225,110,0.05,0.08,1,376.6
56486,490,2.525,97,0.05,0.08,1,376.6
56487,490,2.1,100,0.05,0.08,1,376.6
56488,490,2.925,86,0.05,0.08,1,376.6
56489,490,1.15,129,0.05,0.08,1,376.6
56490,490,2.825,88,0.05,0.08,1,376.6
56491,490,0.9,139,0.05,0.08,1,376.6
56492,490,2.5,98,0.05,0.08,1,379.5
56493,40,-2.5,20,0.05,0.08,0,379.2
56494,490,12.575,120,0.05,0.08,1,382.3
56495,30,-1.95,6,0.05,0.08,0,381.6
56496,490,13.275,107,0.05,0.08,1,381.6
56497,150,-1.6,21,0.05,0.08,0,378.2
56498,420,2.4,165,0.05,0.08,0,377.5
56499,490,5.375,62,0.05,0.08,1,379.7
56500,490,1.625,119,0.05,0.08,1,379.7
56501,490,2.525,97,0.05,0.08,1,379.7
56502,490,2.3,104,0.05,0.08,1,379.7
56503,490,1.725,119,0.05,0.08,1,379.7
56504,490,-4.125,269,0.05,0.08,1,383.6
56505,110,-2.725,45,0.05,0.08,0,379.8
56506,460,1.575,233,0.05,0.08,0,379.5
56507,100,-1.6,13,0.05,0.08,0,375.9
56508,490,11.75,102,0.05,0.08,1,375.9
56509,490,2.5,99,0.05,0.08,1,380.1
56510,490,1.025,136,0.05,0.08,1,380.1
56511,490,0.95,138,0.05,0.08,1,380.1
56512,490,2.75,92,0.05,0.08,1,380.1
56513,490,1.2,131,0.05,0.08,1,384.6
56514,490,0.425,149,0.05,0.08,1,389.1
56515,390,-2.725,104,0.05,0.08,0,388.1
56516,30,-2.225,11,0.05,0.08,0,383.5
56517,60,-2.525,45,0.05,0.08,0,379.2
56518,490,13.175,99,0.05,0.08,1,379.2
56519,490,0.425,152,0.05,0.08,1,383.3
56520,230,-3.75,97,0.05,0.08,0,380.7
56521,160,-1.65,26,0.05,0.08,0,377.4
56522,490,10.075,113,0.05,0.08,1,381.5
56523,490,1.4,127,0.05,0.08,1,384.8
56524,180,-4.45,101,0.05,0.08,0,381.7
56525,490,9.425,117,0.05,0.08,1,385.4
56526,490,2.8,87,0.05,0.08,1,385.4
56527,490,1.075,133,0.05,0.08,1,385.4
56528,100,-2.0,23,0.05,0.08,0,381.5
56529,490,11.95,99,0.05,0.08,1,381.5
56530,490,2.275,105,0.05,0.08,1,381.5
56531,50,-2.525,23,0.05,0.08,0,377.1
56532,30,-2.075,7,0.05,0.08,0,372.5
56533,490,12.55,136,0.05,0.08,1,375.4
56534,490,0.375,148,0.05,0.08,1,375.4
56535,490,0.75,142,0.05,0.08,1,377.7
56536,220,-2.4,58,0.05,0.08,0,375.0
56537,30,-1.95,6,0.05,0.08,0,370.4
56538,60,-2.7,44,0.05,0.08,0,370.5
56539,30,-3.35,41,0.05,0.08,0,366.9
56540,490,11.225,170,0.05,0.08,1,366.9
56541,110,-2.4,34,0.05,0.08,0,363.1
56542,490,13.075,63,0.05,0.08,1,363.1
56543,490,1.675,119,0.05,0.08,1,367.2
56544,380,-3.325,118,0.05,0.08,0,368.4
56545,490,5.525,91,0.05,0.08,1,368.4
56546,490,0.375,151,0.05,0.08,1,368.4
56547,70,-2.25,23,0.05,0.08,0,364.2
56548,490,10.675,150,0.05,0.08,1,364.2
56549,490,2.1,108,0.05,0.08,1,364.2
56550,270,-4.05,113,0.05,0.08,0,365.8
56551,280,-2.55,83,0.05,0.08,0,363.7
56552,320,-2.175,102,0.05,0.08,0,366.5
56553,490,6.35,106,0.05,0.08,1,366.5
56554,490,2.825,89,0.05,0.08,1,366.5
56555,490,2.225,103,0.05,0.08,1,369.8
56556,490,2.5,99,0.05,0.08,1,369.8
56557,490,0.8,143,0.05,0.08,1,369.8
56558,80,-5.05,97,0.05,0.08,0,368.7
56559,490,11.625,126,0.05,0.08,1,368.7
56560,290,-8.325,221,0.05,0.08,0,369.7
56561,490,5.45,142,0.05,0.08,1,369.7
56562,490,2.15,106,0.05,0.08,1,369.7
56563,490,3.65,68,0.05,0.08,1,369.7
56564,440,-4.425,162,0.05,0.08,0,371.3
56565,490,3.975,91,0.05,0.08,1,371.3
56566,490,2.725,93,0.05,0.08,1,375.2
56567,490,2.9,87,0.05,0.08,1,375.2
56568,490,0.075,160,0.05,0.08,1,375.2
56569,310,-1.75,63,0.05,0.08,0,373.4
56570,100,-2.325,30,0.05,0.08,0,373.9
56571,140,-1.725,42,0.05,0.08,0,370.4
56572,490,10.2,123,0.05,0.08,1,370.4
56573,490,1.75,117,0.05,0.08,1,370.4
56574,490,1.775,115,0.05,0.08,1,370.4
56575,340,-2.95,100,0.05,0.08,0,373.1
56576,490,6.625,87,0.05,0.08,1,373.1
56577,490,1.8,116,0.05,0.08,1,373.1
56578,490,3.55,71,0.05,0.08,1,373.1
56579,490,3.05,83,0.05,0.08,1,377.4
56580,490,2.25,105,0.05,0.08,1,381.7
56581,490,1.65,118,0.05,0.08,1,383.9
56582,60,-2.6,29,0.05,0.08,0,379.6
56583,490,12.95,99,0.05,0.08,1,379.6
56584,490,0.925,139,0.05,0.08,1,384.1
56585,30,-3.45,45,0.05,0.08,0,379.5
56586,490,13.35,107,0.05,0.08,1,379.5
56587,490,3.025,84,0.05,0.08,1,379.5
56588,490,2.325,103,0.05,0.08,1,379.5
56589,490,-1.275,196,0.05,0.08,1,379.5
56590,490,3.125,80,0.05,0.08,1,379.5
56591,490,2.975,83,0.05,0.08,1,379.5
56592,490,2.2,105,0.05,0.08,1,379.5
56593,430,-1.725,92,0.05,0.08,0,383.4
56594,60,-1.925,10,0.05,0.08,0,379.1
56595,490,12.075,129,0.05,0.08,1,383.7
56596,490,1.9,113,0.05,0.08,1,383.7
56597,70,-5.625,110,0.05,0.08,0,382.9
56598,490,12.175,110,0.05,0.08,1,383.6
56599,40,-4.475,72,0.05,0.08,0,379.1
56600,490,14.225,86,0.05,0.08,1,379.1
56601,490,3.5,71,0.05,0.08,1,379.1
56602,60,-1.8,9,0.05,0.08,0,374.8
56603,490,11.15,146,0.05,0.08,1,374.8
56604,140,-1.675,22,0.05,0.08,0,371.3
56605,490,11.45,92,0.05,0.08,1,375.1
56606,140,-2.4,40,0.05,0.08,0,371.9
56607,490,10.775,109,0.05,0.08,1,375.8
56608,490,1.95,112,0.05,0.08,1,375.8
56609,490,3.55,70,0.05,0.08,1,375.8
56610,490,2.775,91,0.05,0.08,1,375.8
56611,490,1.6,114,0.05,0.08,1,375.8
56612,100,-1.725,14,0.05,0.08,0,371.9
56613,490,12.225,98,0.05,0.08,1,371.9
56614,60,-2.1,14,0.05,0.08,0,367.6
56615,490,12.55,114,0.05,0.08,1,368.6
56616,40,-2.325,16,0.05,0.08,0,368.7
56617,490,12.225,137,0.05,0.08,1,373.0
56618,180,-1.65,33,0.05,0.08,0,369.9
56619,490,9.375,111,0.05,0.08,1,369.9
56620,490,-2.175,220,0.05,0.08,1,372.5
56621,490,2.1,109,0.05,0.08,1,375.8
56622,130,-2.725,47,0.05,0.08,0,372.2
56623,490,7.975,182,0.05,0.08,1,372.2
56624,490,-1.05,187,0.05,0.08,1,375.3
56625,180,-1.55,30,0.05,0.08,0,372.2
56626,490,9.775,103,0.05,0.08,1,372.2
56627,490,1.125,134,0.05,0.08,1,372.2
56628,490,1.075,133,0.05,0.08,1,376.1
56629,490,2.425,99,0.05,0.08,1,376.1
56630,490,1.75,115,0.05,0.08,1,376.1
56631,490,2.5,97,0.05,0.08,1,380.5
56632,140,-2.275,38,0.05,0.08,0,381.6
56633,110,-2.375,33,0.05,0.08,0,377.8
56634,490,11.475,111,0.05,0.08,1,377.8
56635,490,2.4,99,0.05,0.08,1,377.8
56636,490,1.975,110,0.05,0.08,1,380.5
56637,490,3.425,72,0.05,0.08,1,385.1
56638,490,2.125,107,0.05,0.08,1,389.4
56639,60,-3.225,43,0.05,0.08,0,389.7
56640,490,12.05,123,0.05,0.08,1,389.7
56641,490,2.3,103,0.05,0.08,1,393.5
56642,490,1.9,115,0.05,0.08,1,393.5
56643,190,-2.25,49,0.05,0.08,0,390.5
56644,490,9.675,105,0.05,0.08,1,391.6
56645,30,-2.45,17,0.05,0.08,0,387.0
56646,490,12.425,138,0.05,0.08,1,387.0
56647,490,1.675,118,0.05,0.08,1,391.2
56648,230,-2.675,68,0.05,0.08,0,388.6
56649,490,8.45,110,0.05,0.08,1,388.6
56650,490,1.975,111,0.05,0.08,1,390.8
56651,490,3.05,84,0.05,0.08,1,392.9
56652,490,3.025,85,0.05,0.08,1,394.6
56653,30,-2.075,9,0.05,0.08,0,390.0
56654,490,12.65,123,0.05,0.08,1,390.0
56655,490,-4.425,277,0.05,0.08,1,390.0
56656,490,1.825,115,0.05,0.08,1,390.0
56657,490,1.725,119,0.05,0.08,1,390.0
56658,490,2.05,107,0.05,0.08,1,394.1
56659,490,2.575,96,0.05,0.08,1,394.1
56660,110,-3.45,64,0.05,0.08,0,392.3
56661,490,11.775,98,0.05,0.08,1,392.3
56662,490,2.25,105,0.05,0.08,1,392.3
56663,140,-4.125,85,0.05,0.08,0,388.8
56664,490,9.6,141,0.05,0.08,1,389.3
56665,60,-2.45,24,0.05,0.08,0,385.0
56666,490,3.95,337,0.05,0.08,1,385.0
56667,30,-3.3,41,0.05,0.08,0,380.4
56668,490,13.025,116,0.05,0.08,1,380.4
56669,490,2.2,105,0.05,0.08,1,382.2
56670,490,2.525,96,0.05,0.08,1,386.1
56671,490,0.4,151,0.05,0.08,1,389.6
56672,490,1.8,115,0.05,0.08,1,389.6
56673,70,-1.875,11,0.05,0.08,0,385.4
56674,110,-2.25,57,0.05,0.08,0,381.6
56675,490,12.025,97,0.05,0.08,1,383.1
56676,80,-4.15,73,0.05,0.08,0,379.0
56677,490,12.475,105,0.05,0.08,1,379.0
56678,150,-3.525,71,0.05,0.08,0,375.6
56679,490,11.225,90,0.05,0.08,1,375.6
56680,490,2.55,96,0.05,0.08,1,375.6
56681,490,1.2,125,0.05,0.08,1,375.6
56682,490,2.325,102,0.05,0.08,1,379.9
56683,490,1.775,118,0.05,0.08,1,379.9
56684,120,-2.75,46,0.05,0.08,0,376.2
56685,90,-1.775,13,0.05,0.08,0,376.8
56686,490,12.475,92,0.05,0.08,1,376.8
56687,490,3.3,75,0.05,0.08,1,376.8
56688,490,2.475,98,0.05,0.08,1,376.8
56689,70,-3.0,41,0.05,0.08,0,372.6
56690,490,12.1,114,0.05,0.08,1,372.6
56691,490,0.975,137,0.05,0.08,1,372.6
56692,60,-2.725,32,0.05,0.08,0,368.3
56693,490,13.15,93,0.05,0.08,1,368.9
56694,490,0.675,146,0.05,0.08,1,373.2
56695,340,-2.125,80,0.05,0.08,0,371.7
56696,490,4.6,140,0.05,0.08,1,371.7
56697,490,0.95,135,0.05,0.08,1,375.9
56698,490,2.6,94,0.05,0.08,1,375.9
56699,490,1.75,116,0.05,0.08,1,380.4
56700,70,-2.425,28,0.05,0.08,0,376.2
56701,110,-1.95,41,0.05,0.08,0,372.4
56702,490,11.8,103,0.05,0.08,1,376.7
56703,490,3.85,63,0.05,0.08,1,376.7
56704,40,-4.925,83,0.05,0.08,0,375.7
56705,490,14.1,88,0.05,0.08,1,375.7
56706,70,-2.975,39,0.05,0.08,0,375.0
56707,60,-2.725,29,0.05,0.08,0,370.7
56708,80,-1.475,16,0.05,0.08,0,366.6
56709,490,11.875,121,0.05,0.08,1,366.6
56710,490,2.125,107,0.05,0.08,1,366.6
56711,490,1.825,114,0.05,0.08,1,366.6
56712,40,-3.3,42,0.05,0.08,0,366.0
56713,490,10.1,192,0.05,0.08,1,366.0
56714,490,1.05,133,0.05,0.08,1,370.3
56715,110,-3.6,64,0.05,0.08,0,366.5
56716,330,-0.15,172,0.05,0.08,0,369.4
56717,490,6.65,86,0.05,0.08,1,369.4
56718,490,2.85,89,0.05,0.08,1,372.5
56719,140,-3.925,81,0.05,0.08,0,369.0
56720,140,-2.525,44,0.05,0.08,0,365.5
56721,150,-3.2,70,0.05,0.08,0,362.1
56722,490,11.05,95,0.05,0.08,1,365.7
56723,490,2.0,111,0.05,0.08,1,365.7
56724,490,2.475,99,0.05,0.08,1,365.7
56725,30,-3.2,36,0.05,0.08,0,364.2
56726,490,13.775,103,0.05,0.08,1,364.2
56727,490,0.375,155,0.05,0.08,1,364.2
56728,490,3.05,83,0.05,0.08,1,364.2
56729,490,2.25,103,0.05,0.08,1,364.2
56730,140,-3.4,66,0.05,0.08,0,360.7
56731,490,9.675,139,0.05,0.08,1,360.7
56732,490,0.85,142,0.05,0.08,1,364.2
56733,490,2.725,93,0.05,0.08,1,368.0
56734,80,-4.325,76,0.05,0.08,0,363.9
56735,70,-2.725,35,0.05,0.08,0,359.7
56736,490,12.625,100,0.05,0.08,1,359.7
56737,490,1.825,115,0.05,0.08,1,359.7
56738,490,2.975,85,0.05,0.08,1,359.7
56739,180,-2.35,47,0.05,0.08,0,360.9
56740,490,9.075,119,0.05,0.08,1,360.9
56741,490,3.025,84,0.05,0.08,1,360.9
56742,490,1.375,125,0.05,0.08,1,360.9
56743,490,1.725,117,0.05,0.08,1,363.9
56744,490,1.8,116,0.05,0.08,1,363.9
56745,490,2.5,98,0.05,0.08,1,368.5
56746,490,1.125,132,0.05,0.08,1,368.5
56747,490,1.425,127,0.05,0.08,1,368.5
56748,490,1.425,123,0.05,0.08,1,371.1
56749,490,1.05,135,0.05,0.08,1,371.1
56750,100,-2.475,35,0.05,0.08,0,367.2
56751,490,10.8,130,0.05,0.08,1,367.2
56752,490,1.4,124,0.05,0.08,1,367.2
56753,490,3.175,80,0.05,0.08,1,371.8
56754,70,-2.875,36,0.05,0.08,0,367.6
56755,490,12.675,107,0.05,0.08,1,367.6
56756,490,2.3,103,0.05,0.08,1,367.6
56757,490,3.125,81,0.05,0.08,1,367.6
56758,490,2.25,104,0.05,0.08,1,367.6
56759,490,1.175,128,0.05,0.08,1,367.6
56760,490,1.85,116,0.05,0.08,1,371.4
56761,490,2.65,94,0.05,0.08,1,371.4
56762,50,-2.75,28,0.05,0.08,0,367.0
56763,490,13.3,97,0.05,0.08,1,370.5
56764,490,1.225,128,0.05,0.08,1,370.5
56765,490,2.275,104,0.05,0.08,1,374.8
56766,490,1.875,114,0.05,0.08,1,374.8
56767,490,1.3,130,0.05,0.08,1,379.4
56768,50,-2.725,29,0.05,0.08,0,375.0
56769,490,12.125,128,0.05,0.08,1,375.0
56770,490,1.525,122,0.05,0.08,1,375.0
56771,490,1.775,116,0.05,0.08,1,375.0
56772,390,-2.625,105,0.05,0.08,0,374.0
56773,490,6.15,67,0.05,0.08,1,378.2
56774,490,2.175,107,0.05,0.08,1,382.0
56775,490,1.5,123,0.05,0.08,1,382.0
56776,40,-2.0,9,0.05,0.08,0,381.6
56777,40,-4.025,60,0.05,0.08,0,377.1
56778,120,-1.525,63,0.05,0.08,0,376.8
56779,490,10.25,138,0.05,0.08,1,376.8
56780,30,-2.75,25,0.05,0.08,0,372.2
56781,490,13.6,108,0.05,0.08,1,372.2
56782,490,0.325,156,0.05,0.08,1,372.2
56783,490,1.5,125,0.05,0.08,1,372.2
56784,490,2.6,95,0.05,0.08,1,375.9
56785,80,-1.9,14,0.05,0.08,0,375.8
56786,490,12.05,114,0.05,0.08,1,375.8
56787,70,-2.775,35,0.05,0.08,0,371.6
56788,490,11.375,138,0.05,0.08,1,371.6
56789,490,2.15,108,0.05,0.08,1,375.8
56790,490,2.025,111,0.05,0.08,1,375.8
56791,490,1.4,124,0.05,0.08,1,375.8
56792,490,1.6,120,0.05,0.08,1,380.1
56793,280,-2.0,63,0.05,0.08,0,378.0
56794,490,7.225,111,0.05,0.08,1,378.0
56795,350,-8.275,238,0.05,0.08,0,378.1
56796,490,5.425,111,0.05,0.08,1,378.1
56797,110,-3.375,60,0.05,0.08,0,374.3
56798,490,10.7,124,0.05,0.08,1,374.3
56799,490,1.25,130,0.05,0.08,1,374.3
56800,100,-1.65,12,0.05,0.08,0,374.6
56801,490,12.95,78,0.05,0.08,1,378.4
56802,490,2.225,104,0.05,0.08,1,378.4
56803,490,0.75,143,0.05,0.08,1,378.4
56804,180,-2.375,50,0.05,0.08,0,379.8
56805,490,10.25,97,0.05,0.08,1,379.8
56806,490,2.1,107,0.05,0.08,1,384.0
56807,490,2.8,89,0.05,0.08,1,388.3
56808,490,-0.5,173,0.05,0.08,1,392.4
56809,300,-1.1,43,0.05,0.08,0,390.5
56810,490,7.7,87,0.05,0.08,1,390.5
56811,490,1.7,118,0.05,0.08,1,390.5
56812,70,-2.575,29,0.05,0.08,0,390.8
56813,320,-1.75,223,0.05,0.08,0,389.1
56814,490,6.175,113,0.05,0.08,1,389.1
56815,490,1.825,116,0.05,0.08,1,392.9
56816,490,1.95,113,0.05,0.08,1,394.5
56817,300,-2.175,73,0.05,0.08,0,392.6
56818,490,7.05,96,0.05,0.08,1,392.6
56819,390,-1.925,85,0.05,0.08,0,395.1
56820,490,5.825,75,0.05,0.08,1,398.6
56821,100,-2.275,28,0.05,0.08,0,398.1
56822,120,-3.775,85,0.05,0.08,0,394.4
56823,30,-2.7,23,0.05,0.08,0,389.8
56824,490,13.325,116,0.05,0.08,1,389.8
56825,490,2.15,107,0.05,0.08,1,394.4
56826,30,-2.0,5,0.05,0.08,0,389.8
56827,490,13.975,97,0.05,0.08,1,389.8
56828,490,1.525,124,0.05,0.08,1,389.8
56829,490,2.1,109,0.05,0.08,1,389.8
56830,490,2.625,94,0.05,0.08,1,393.3
56831,490,3.175,79,0.05,0.08,1,393.3
56832,490,3.575,69,0.05,0.08,1,393.3
56833,180,-1.85,36,0.05,0.08,0,390.2
