episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
78675,490,2.1,102,0.05,0.08,1,366.2
78676,280,-4.025,113,0.05,0.08,0,364.1
78677,490,8.175,84,0.05,0.08,1,364.1
78678,490,2.8,85,0.05,0.08,1,364.1
78679,70,-1.9,13,0.05,0.08,0,362.7
78680,120,-1.1,33,0.05,0.08,0,359.0
78681,490,11.525,93,0.05,0.08,1,359.9
78682,70,-2.075,15,0.05,0.08,0,357.3
78683,490,13.2,89,0.05,0.08,1,360.9
78684,490,2.425,97,0.05,0.08,1,360.9
78685,490,1.975,106,0.05,0.08,1,365.3
78686,120,-2.6,42,0.05,0.08,0,361.6
78687,420,1.85,180,0.05,0.08,0,360.9
78688,490,3.875,99,0.05,0.08,1,363.1
78689,490,2.525,95,0.05,0.08,1,367.4
78690,230,-4.725,119,0.05,0.08,0,364.8
78691,490,7.15,138,0.05,0.08,1,369.0
78692,120,-3.225,56,0.05,0.08,0,365.3
78693,110,-2.6,37,0.05,0.08,0,361.5
78694,120,-1.875,21,0.05,0.08,0,362.3
78695,490,8.325,180,0.05,0.08,1,362.3
78696,490,2.775,87,0.05,0.08,1,362.3
78697,490,1.625,116,0.05,0.08,1,362.3
78698,490,1.475,119,0.05,0.08,1,362.3
78699,490,2.75,85,0.05,0.08,1,366.7
78700,490,0.325,145,0.05,0.08,1,366.7
78701,490,1.575,116,0.05,0.08,1,371.3
78702,490,2.875,85,0.05,0.08,1,371.3
78703,40,-2.55,21,0.05,0.08,0,366.8
78704,490,13.3,101,0.05,0.08,1,368.0
78705,110,-2.7,40,0.05,0.08,0,364.2
78706,490,10.875,124,0.05,0.08,1,364.2
78707,200,-2.525,54,0.05,0.08,0,361.3
78708,490,10.45,76,0.05,0.08,1,361.3
78709,270,-2.95,78,0.05,0.08,0,362.8
78710,70,-2.975,41,0.05,0.08,0,362.5
78711,60,-2.9,35,0.05,0.08,0,362.5
78712,170,-0.3,63,0.05,0.08,0,361.7
78713,490,10.05,101,0.05,0.08,1,366.1
78714,490,2.35,98,0.05,0.08,1,366.1
78715,70,-2.55,27,0.05,0.08,0,365.5
78716,490,12.9,91,0.05,0.08,1,367.1
78717,310,-1.5,56,0.05,0.08,0,365.3
78718,460,2.6,81,0.05,0.08,0,365.0
78719,100,-1.9,17,0.05,0.08,0,362.0
78720,490,11.975,100,0.05,0.08,1,362.0
78721,100,-2.3,29,0.05,0.08,0,359.0
78722,490,11.35,108,0.05,0.08,1,359.0
78723,30,-2.2,10,0.05,0.08,0,357.7
78724,110,-0.525,36,0.05,0.08,0,353.9
78725,100,-2.8,39,0.05,0.08,0,351.7
78726,120,-2.5,50,0.05,0.08,0,348.0
78727,410,3.125,149,0.05,0.08,0,349.4
78728,60,-2.05,13,0.05,0.08,0,345.1
78729,230,0.975,81,0.05,0.08,0,346.7
78730,70,-2.0,14,0.05,0.08,0,344.1
78731,490,12.475,107,0.05,0.08,1,344.1
78732,50,-3.1,39,0.05,0.08,0,339.7
78733,490,12.2,119,0.05,0.08,1,339.7
78734,160,-1.9,31,0.05,0.08,0,340.5
78735,490,7.95,161,0.05,0.08,1,340.5
78736,490,-0.4,168,0.05,0.08,1,344.7
78737,490,2.575,93,0.05,0.08,1,346.9
78738,490,1.875,107,0.05,0.08,1,346.9
78739,490,1.6,113,0.05,0.08,1,349.4
78740,490,2.85,86,0.05,0.08,1,353.2
78741,60,-3.05,38,0.05,0.08,0,348.9
78742,60,-1.925,18,0.05,0.08,0,344.6
78743,60,-2.675,29,0.05,0.08,0,340.3
78744,490,10.975,143,0.05,0.08,1,340.3
78745,110,-1.9,20,0.05,0.08,0,339.6
78746,360,1.175,158,0.05,0.08,0,338.3
78747,490,5.5,94,0.05,0.08,1,342.8
78748,60,-2.15,15,0.05,0.08,0,338.5
78749,490,12.525,106,0.05,0.08,1,343.1
78750,490,1.275,124,0.05,0.08,1,343.1
78751,490,2.4,96,0.05,0.08,1,345.9
78752,70,-1.9,13,0.05,0.08,0,341.7
78753,250,2.9,46,0.05,0.08,0,339.3
78754,180,-1.775,31,0.05,0.08,0,339.0
78755,490,9.825,104,0.05,0.08,1,340.2
78756,260,-2.125,62,0.05,0.08,0,340.6
78757,490,8.65,77,0.05,0.08,1,341.0
78758,200,-3.25,76,0.05,0.08,0,338.1
78759,160,-4.05,88,0.05,0.08,0,334.8
78760,490,10.925,84,0.05,0.08,1,334.8
78761,490,0.45,142,0.05,0.08,1,334.8
78762,490,1.4,116,0.05,0.08,1,334.8
78763,110,-2.45,35,0.05,0.08,0,331.0
78764,460,6.525,102,0.05,0.08,0,334.1
78765,110,-1.85,21,0.05,0.08,0,330.3
78766,360,2.35,121,0.05,0.08,0,333.1
78767,50,-2.2,17,0.05,0.08,0,328.7
78768,490,10.6,161,0.05,0.08,1,328.7
78769,80,-3.85,64,0.05,0.08,0,324.6
78770,490,12.425,100,0.05,0.08,1,324.6
78771,490,2.0,109,0.05,0.08,1,324.6
78772,180,-2.675,58,0.05,0.08,0,321.5
78773,160,-3.45,70,0.05,0.08,0,318.2
78774,490,9.85,116,0.05,0.08,1,318.2
78775,490,2.275,99,0.05,0.08,1,318.2
78776,310,-1.8,65,0.05,0.08,0,318.5
78777,490,6.45,103,0.05,0.08,1,318.5
78778,490,3.475,68,0.05,0.08,1,318.5
78779,490,2.8,87,0.05,0.08,1,322.7
78780,100,-1.8,17,0.05,0.08,0,322.5
78781,310,3.05,72,0.05,0.08,0,320.7
78782,490,6.125,111,0.05,0.08,1,324.9
78783,490,2.425,96,0.05,0.08,1,324.9
78784,50,-3.05,35,0.05,0.08,0,320.5
78785,490,11.7,139,0.05,0.08,1,320.5
78786,490,1.975,107,0.05,0.08,1,324.2
78787,490,0.525,145,0.05,0.08,1,324.9
78788,490,1.775,113,0.05,0.08,1,324.9
78789,490,2.675,90,0.05,0.08,1,324.9
78790,490,1.5,119,0.05,0.08,1,327.5
78791,210,-2.575,60,0.05,0.08,0,324.7
78792,490,10.125,77,0.05,0.08,1,328.4
78793,490,2.6,92,0.05,0.08,1,332.2
78794,120,-2.8,46,0.05,0.08,0,332.2
78795,100,-2.8,40,0.05,0.08,0,328.3
78796,60,-2.65,28,0.05,0.08,0,324.0
78797,360,5.8,71,0.05,0.08,0,322.7
78798,150,-2.4,41,0.05,0.08,0,319.3
78799,490,10.975,95,0.05,0.08,1,319.3
78800,490,2.9,86,0.05,0.08,1,319.3
78801,140,-2.3,37,0.05,0.08,0,315.8
78802,490,10.05,115,0.05,0.08,1,315.8
78803,490,2.45,97,0.05,0.08,1,320.3
78804,420,-4.25,152,0.05,0.08,0,319.6
78805,490,2.475,132,0.05,0.08,1,323.4
78806,50,-2.0,9,0.05,0.08,0,319.0
78807,490,12.8,114,0.05,0.08,1,321.9
78808,490,2.15,101,0.05,0.08,1,321.9
78809,490,0.6,141,0.05,0.08,1,324.1
78810,450,-1.475,87,0.05,0.08,0,327.9
78811,30,-2.275,12,0.05,0.08,0,327.6
78812,490,14.225,89,0.05,0.08,1,330.8
78813,490,2.425,96,0.05,0.08,1,330.8
78814,400,-1.775,79,0.05,0.08,0,329.9
78815,400,-6.625,212,0.05,0.08,0,333.2
78816,70,-2.375,24,0.05,0.08,0,329.0
78817,110,-1.8,46,0.05,0.08,0,327.0
78818,90,-2.125,23,0.05,0.08,0,323.3
78819,260,1.375,71,0.05,0.08,0,324.9
78820,400,-0.875,151,0.05,0.08,0,324.0
78821,100,-5.7,116,0.05,0.08,0,324.0
78822,70,-2.325,24,0.05,0.08,0,319.8
78823,150,-0.75,44,0.05,0.08,0,321.0
78824,160,-1.5,27,0.05,0.08,0,321.5
78825,70,-2.375,23,0.05,0.08,0,321.2
78826,260,3.3,50,0.05,0.08,0,322.6
78827,120,-2.0,27,0.05,0.08,0,319.7
78828,490,10.325,124,0.05,0.08,1,324.0
78829,490,-0.05,159,0.05,0.08,1,326.6
78830,490,2.0,107,0.05,0.08,1,330.8
78831,260,-3.75,100,0.05,0.08,0,328.5
78832,490,7.775,107,0.05,0.08,1,332.9
78833,110,-2.275,30,0.05,0.08,0,329.1
78834,490,12.275,82,0.05,0.08,1,332.4
78835,250,-1.6,43,0.05,0.08,0,330.0
78836,490,8.8,85,0.05,0.08,1,330.0
78837,490,3.2,77,0.05,0.08,1,330.0
78838,490,3.3,75,0.05,0.08,1,330.0
78839,160,-1.675,26,0.05,0.08,0,326.7
78840,70,-2.45,26,0.05,0.08,0,322.5
78841,490,7.85,225,0.05,0.08,1,326.8
78842,220,-5.85,143,0.05,0.08,0,328.4
78843,280,-1.7,90,0.05,0.08,0,330.6
78844,460,1.9,115,0.05,0.08,0,330.3
78845,490,3.5,83,0.05,0.08,1,334.1
78846,50,-2.0,9,0.05,0.08,0,331.0
78847,490,9.85,185,0.05,0.08,1,331.0
78848,490,2.0,104,0.05,0.08,1,335.3
78849,490,2.4,98,0.05,0.08,1,335.3
78850,490,-1.275,191,0.05,0.08,1,335.3
78851,200,-1.675,33,0.05,0.08,0,332.4
78852,490,7.925,140,0.05,0.08,1,336.6
78853,110,-2.775,42,0.05,0.08,0,335.2
78854,490,12.15,90,0.05,0.08,1,338.3
78855,440,-3.025,119,0.05,0.08,0,337.8
78856,70,-1.9,13,0.05,0.08,0,335.9
78857,230,1.625,63,0.05,0.08,0,333.3
78858,490,9.025,89,0.05,0.08,1,336.2
78859,460,-1.95,99,0.05,0.08,0,339.2
78860,490,3.225,96,0.05,0.08,1,339.2
78861,490,1.775,113,0.05,0.08,1,339.2
78862,490,2.25,98,0.05,0.08,1,339.2
78863,490,3.1,79,0.05,0.08,1,343.0
78864,490,0.85,137,0.05,0.08,1,343.3
78865,490,1.825,106,0.05,0.08,1,347.1
78866,490,0.425,142,0.05,0.08,1,348.4
78867,490,2.025,105,0.05,0.08,1,352.8
78868,490,2.725,89,0.05,0.08,1,352.8
78869,490,-0.4,166,0.05,0.08,1,356.9
78870,490,2.475,94,0.05,0.08,1,356.9
78871,490,2.775,88,0.05,0.08,1,356.9
78872,80,-2.825,36,0.05,0.08,0,355.9
78873,490,13.6,72,0.05,0.08,1,359.2
78874,490,1.85,109,0.05,0.08,1,359.2
78875,490,-4.05,258,0.05,0.08,1,359.2
78876,360,-1.1,57,0.05,0.08,0,359.7
78877,430,0.025,88,0.05,0.08,0,359.1
78878,80,-2.95,41,0.05,0.08,0,355.0
78879,490,11.7,119,0.05,0.08,1,355.0
78880,490,2.55,93,0.05,0.08,1,358.9
78881,430,-3.1,123,0.05,0.08,0,360.1
78882,490,4.5,81,0.05,0.08,1,360.1
78883,200,-3.25,74,0.05,0.08,0,357.2
78884,490,7.725,136,0.05,0.08,1,361.6
78885,490,-2.825,228,0.05,0.08,1,361.6
78886,490,2.05,103,0.05,0.08,1,361.6
78887,490,2.025,107,0.05,0.08,1,361.6
78888,490,1.875,110,0.05,0.08,1,361.6
78889,490,0.85,132,0.05,0.08,1,361.6
78890,490,2.575,91,0.05,0.08,1,361.6
78891,490,-0.675,168,0.05,0.08,1,364.4
78892,490,3.35,73,0.05,0.08,1,364.4
78893,30,-2.5,18,0.05,0.08,0,359.8
78894,50,-1.375,14,0.05,0.08,0,359.1
78895,490,14.15,72,0.05,0.08,1,363.0
78896,190,-1.975,42,0.05,0.08,0,364.3
78897,50,-2.6,27,0.05,0.08,0,361.2
78898,310,3.575,85,0.05,0.08,0,362.8
78899,490,6.875,98,0.05,0.08,1,362.8
78900,490,0.45,145,0.05,0.08,1,362.8
78901,120,-2.3,34,0.05,0.08,0,362.6
78902,60,-2.025,12,0.05,0.08,0,358.3
78903,490,14.575,61,0.05,0.08,1,358.3
78904,490,2.15,100,0.05,0.08,1,359.0
78905,220,-2.375,56,0.05,0.08,0,356.3
78906,490,8.875,105,0.05,0.08,1,360.7
78907,490,3.2,76,0.05,0.08,1,360.7
78908,50,-2.225,15,0.05,0.08,0,356.3
78909,440,7.05,111,0.05,0.08,0,355.8
78910,490,2.375,120,0.05,0.08,1,356.2
78911,490,2.775,89,0.05,0.08,1,360.8
78912,110,-2.325,30,0.05,0.08,0,357.0
78913,260,1.525,69,0.05,0.08,0,354.7
78914,490,4.125,194,0.05,0.08,1,355.6
78915,490,2.325,97,0.05,0.08,1,356.5
78916,100,-2.275,27,0.05,0.08,0,356.8
78917,60,-2.35,20,0.05,0.08,0,356.3
78918,490,11.175,147,0.05,0.08,1,360.3
78919,490,2.25,99,0.05,0.08,1,362.6
78920,70,-1.875,13,0.05,0.08,0,359.3
78921,70,-2.85,32,0.05,0.08,0,359.0
78922,160,-0.725,60,0.05,0.08,0,359.9
78923,490,9.675,112,0.05,0.08,1,363.3
78924,120,-1.825,22,0.05,0.08,0,362.9
78925,80,-3.65,59,0.05,0.08,0,363.0
78926,490,13.175,83,0.05,0.08,1,365.3
78927,490,2.675,91,0.05,0.08,1,369.0
78928,110,-1.975,24,0.05,0.08,0,365.2
78929,60,-1.85,10,0.05,0.08,0,360.9
78930,490,12.75,100,0.05,0.08,1,360.9
78931,320,-3.6,105,0.05,0.08,0,361.5
78932,490,5.95,112,0.05,0.08,1,361.5
78933,170,-3.0,61,0.05,0.08,0,362.1
78934,490,10.8,88,0.05,0.08,1,362.1
78935,80,-3.325,52,0.05,0.08,0,360.4
78936,490,11.525,118,0.05,0.08,1,360.4
78937,60,-2.375,23,0.05,0.08,0,356.1
78938,490,12.975,95,0.05,0.08,1,356.1
78939,100,-2.925,46,0.05,0.08,0,355.5
78940,490,10.875,123,0.05,0.08,1,359.7
78941,490,0.2,151,0.05,0.08,1,359.7
78942,240,-3.5,90,0.05,0.08,0,359.9
78943,490,8.75,88,0.05,0.08,1,362.0
78944,490,2.675,88,0.05,0.08,1,362.3
78945,490,2.4,96,0.05,0.08,1,362.3
78946,490,1.275,123,0.05,0.08,1,366.7
78947,490,1.425,120,0.05,0.08,1,366.7
78948,490,3.45,68,0.05,0.08,1,366.7
78949,490,2.175,100,0.05,0.08,1,366.7
78950,490,2.425,97,0.05,0.08,1,366.7
78951,170,-1.75,29,0.05,0.08,0,366.4
78952,80,-2.025,17,0.05,0.08,0,362.3
78953,120,-1.675,47,0.05,0.08,0,362.4
78954,250,0.925,64,0.05,0.08,0,360.0
78955,490,8.3,93,0.05,0.08,1,360.5
78956,490,3.225,76,0.05,0.08,1,364.7
78957,60,-2.45,26,0.05,0.08,0,363.0
78958,490,10.4,159,0.05,0.08,1,363.0
78959,490,1.85,112,0.05,0.08,1,363.3
78960,490,2.85,84,0.05,0.08,1,363.3
78961,490,0.5,146,0.05,0.08,1,363.3
78962,490,1.65,115,0.05,0.08,1,363.3
78963,490,2.8,89,0.05,0.08,1,363.3
78964,150,-1.8,26,0.05,0.08,0,359.9
78965,490,10.9,96,0.05,0.08,1,359.9
78966,490,2.45,94,0.05,0.08,1,359.9
78967,490,2.675,92,0.05,0.08,1,359.9
78968,490,2.6,93,0.05,0.08,1,359.9
78969,330,-2.15,77,0.05,0.08,0,358.3
78970,180,-4.125,93,0.05,0.08,0,355.2
78971,490,9.825,99,0.05,0.08,1,355.2
78972,490,2.0,103,0.05,0.08,1,359.3
78973,450,-3.65,140,0.05,0.08,0,358.9
78974,370,-5.25,163,0.05,0.08,0,357.7
78975,490,2.275,168,0.05,0.08,1,357.7
78976,490,2.625,90,0.05,0.08,1,359.0
78977,490,1.2,123,0.05,0.08,1,359.6
78978,490,2.5,93,0.05,0.08,1,363.7
78979,270,-2.85,79,0.05,0.08,0,361.5
78980,320,-0.925,76,0.05,0.08,0,359.8
78981,490,5.975,104,0.05,0.08,1,360.4
78982,380,-2.275,89,0.05,0.08,0,359.3
78983,350,-1.55,66,0.05,0.08,0,360.8
78984,210,-2.125,48,0.05,0.08,0,358.0
78985,40,-2.025,8,0.05,0.08,0,353.5
78986,50,-2.175,22,0.05,0.08,0,349.1
78987,490,13.5,89,0.05,0.08,1,349.1
78988,230,-1.65,42,0.05,0.08,0,346.5
78989,490,7.075,136,0.05,0.08,1,346.5
78990,400,-3.95,136,0.05,0.08,0,345.6
78991,490,4.5,102,0.05,0.08,1,345.6
78992,330,-3.325,105,0.05,0.08,0,344.0
78993,490,2.825,189,0.05,0.08,1,348.6
78994,220,-2.0,46,0.05,0.08,0,350.3
78995,70,-3.275,48,0.05,0.08,0,346.1
78996,490,11.0,134,0.05,0.08,1,349.1
78997,490,-1.125,185,0.05,0.08,1,353.5
78998,490,2.1,105,0.05,0.08,1,355.3
78999,490,2.3,96,0.05,0.08,1,355.3
79000,490,-1.3,191,0.05,0.08,1,355.3
79001,410,-2.525,103,0.05,0.08,0,358.2
79002,370,-3.075,106,0.05,0.08,0,361.3
79003,110,-2.55,36,0.05,0.08,0,357.5
79004,80,-1.95,15,0.05,0.08,0,353.4
79005,490,12.25,108,0.05,0.08,1,356.1
79006,320,-3.35,103,0.05,0.08,0,354.4
79007,490,4.825,141,0.05,0.08,1,354.4
79008,490,2.9,84,0.05,0.08,1,358.8
79009,80,-2.25,23,0.05,0.08,0,355.2
79010,490,8.625,199,0.05,0.08,1,355.2
79011,490,2.725,88,0.05,0.08,1,355.2
79012,490,2.975,83,0.05,0.08,1,359.0
79013,490,2.225,99,0.05,0.08,1,361.3
79014,490,2.175,101,0.05,0.08,1,361.3
79015,490,2.925,82,0.05,0.08,1,361.3
79016,280,-2.55,74,0.05,0.08,0,363.1
79017,410,1.35,89,0.05,0.08,0,366.6
79018,490,4.55,86,0.05,0.08,1,366.6
79019,490,2.325,98,0.05,0.08,1,366.6
79020,460,-2.6,115,0.05,0.08,0,370.5
79021,490,1.675,125,0.05,0.08,1,374.7
79022,490,2.675,90,0.05,0.08,1,378.0
79023,320,-1.4,54,0.05,0.08,0,376.3
79024,50,-2.0,9,0.05,0.08,0,375.6
79025,80,-2.075,35,0.05,0.08,0,375.6
79026,490,13.0,85,0.05,0.08,1,375.6
79027,30,-2.0,5,0.05,0.08,0,371.0
79028,490,9.325,209,0.05,0.08,1,374.8
79029,450,-2.15,97,0.05,0.08,0,378.7
79030,230,-2.3,58,0.05,0.08,0,376.1
79031,50,-2.275,19,0.05,0.08,0,373.4
79032,490,14.1,73,0.05,0.08,1,373.4
79033,130,-2.175,32,0.05,0.08,0,373.0
79034,410,5.125,96,0.05,0.08,0,372.2
79035,490,3.5,111,0.05,0.08,1,376.3
79036,490,0.95,132,0.05,0.08,1,376.3
79037,490,3.05,80,0.05,0.08,1,380.6
79038,490,2.65,90,0.05,0.08,1,380.6
79039,270,-2.575,75,0.05,0.08,0,382.3
79040,490,7.5,98,0.05,0.08,1,382.3
79041,490,3.575,68,0.05,0.08,1,382.3
79042,450,-2.275,106,0.05,0.08,0,384.4
79043,60,-3.075,39,0.05,0.08,0,380.1
79044,490,11.3,134,0.05,0.08,1,380.1
79045,280,-3.475,101,0.05,0.08,0,378.0
79046,490,7.45,101,0.05,0.08,1,378.0
79047,160,-1.85,30,0.05,0.08,0,374.7
79048,490,10.35,103,0.05,0.08,1,374.7
79049,490,1.45,124,0.05,0.08,1,374.7
79050,30,-2.075,7,0.05,0.08,0,370.1
79051,80,-1.05,30,0.05,0.08,0,369.2
79052,450,7.65,81,0.05,0.08,0,372.9
79053,490,4.25,75,0.05,0.08,1,376.6
79054,60,-3.05,41,0.05,0.08,0,374.7
79055,50,-2.25,16,0.05,0.08,0,370.3
79056,160,0.9,38,0.05,0.08,0,367.0
79057,490,8.3,145,0.05,0.08,1,371.3
79058,490,3.6,66,0.05,0.08,1,371.3
79059,180,-2.475,52,0.05,0.08,0,368.2
79060,50,-2.175,14,0.05,0.08,0,363.8
79061,490,12.65,109,0.05,0.08,1,363.8
79062,490,2.25,99,0.05,0.08,1,363.8
79063,490,2.45,93,0.05,0.08,1,363.8
79064,330,-3.65,114,0.05,0.08,0,365.6
79065,220,-5.975,146,0.05,0.08,0,362.9
79066,170,-2.2,41,0.05,0.08,0,359.7
79067,490,9.025,126,0.05,0.08,1,359.7
79068,490,0.925,134,0.05,0.08,1,359.7
79069,450,-0.675,66,0.05,0.08,0,360.9
79070,50,-2.425,19,0.05,0.08,0,359.6
79071,490,12.65,109,0.05,0.08,1,359.6
79072,490,0.825,134,0.05,0.08,1,359.6
79073,250,-1.725,45,0.05,0.08,0,357.6
79074,490,6.55,137,0.05,0.08,1,358.8
79075,490,2.75,88,0.05,0.08,1,358.8
79076,490,0.975,132,0.05,0.08,1,358.8
79077,260,-2.2,62,0.05,0.08,0,356.5
79078,490,8.25,88,0.05,0.08,1,356.5
79079,460,-1.375,86,0.05,0.08,0,358.4
79080,220,-1.575,39,0.05,0.08,0,357.4
79081,80,-1.975,15,0.05,0.08,0,353.3
79082,490,13.725,70,0.05,0.08,1,354.4
79083,490,1.05,128,0.05,0.08,1,355.8
79084,460,-7.4,237,0.05,0.08,0,358.3
79085,490,1.925,120,0.05,0.08,1,362.8
79086,320,-3.35,105,0.05,0.08,0,365.5
79087,100,-2.875,44,0.05,0.08,0,361.6
79088,490,12.375,91,0.05,0.08,1,364.2
79089,490,2.7,88,0.05,0.08,1,364.2
79090,360,-5.125,153,0.05,0.08,0,363.8
79091,490,4.2,124,0.05,0.08,1,363.8
79092,490,2.325,101,0.05,0.08,1,365.4
79093,490,-2.2,214,0.05,0.08,1,365.4
79094,80,-1.85,14,0.05,0.08,0,364.0
79095,490,13.425,70,0.05,0.08,1,368.2
79096,140,-1.725,23,0.05,0.08,0,364.7
79097,50,-1.95,8,0.05,0.08,0,360.3
79098,490,13.175,102,0.05,0.08,1,360.3
79099,90,-2.3,26,0.05,0.08,0,356.3
79100,490,13.175,70,0.05,0.08,1,356.3
79101,490,3.275,74,0.05,0.08,1,357.1
79102,70,-1.8,11,0.05,0.08,0,354.1
79103,490,12.15,106,0.05,0.08,1,357.9
79104,490,0.4,148,0.05,0.08,1,362.0
79105,110,-2.2,29,0.05,0.08,0,358.2
79106,120,-2.3,42,0.05,0.08,0,356.2
79107,40,-2.3,15,0.05,0.08,0,351.7
79108,490,13.9,85,0.05,0.08,1,351.7
79109,350,-1.75,70,0.05,0.08,0,354.4
79110,490,6.3,81,0.05,0.08,1,354.4
79111,490,1.675,112,0.05,0.08,1,354.4
79112,490,2.525,92,0.05,0.08,1,354.4
79113,360,-3.05,104,0.05,0.08,0,353.1
79114,60,-3.425,48,0.05,0.08,0,348.8
79115,270,3.3,56,0.05,0.08,0,346.6
79116,140,-2.05,32,0.05,0.08,0,345.2
79117,490,10.95,93,0.05,0.08,1,346.0
79118,100,-2.275,30,0.05,0.08,0,342.1
79119,490,11.275,110,0.05,0.08,1,342.1
79120,490,-2.4,217,0.05,0.08,1,342.4
79121,130,-1.75,21,0.05,0.08,0,338.8
79122,440,5.125,118,0.05,0.08,0,338.3
79123,310,-1.85,64,0.05,0.08,0,338.2
79124,490,5.875,112,0.05,0.08,1,342.6
79125,490,2.7,90,0.05,0.08,1,346.7
79126,490,2.35,98,0.05,0.08,1,346.7
79127,490,2.2,100,0.05,0.08,1,351.3
79128,270,-3.375,95,0.05,0.08,0,349.1
79129,50,-3.4,46,0.05,0.08,0,345.1
79130,120,-1.95,69,0.05,0.08,0,344.0
79131,490,10.25,124,0.05,0.08,1,348.4
79132,490,2.675,88,0.05,0.08,1,348.4
79133,490,2.75,86,0.05,0.08,1,352.0
79134,150,-2.0,32,0.05,0.08,0,349.4
79135,490,9.6,123,0.05,0.08,1,349.4
79136,490,2.25,103,0.05,0.08,1,349.4
79137,210,-3.15,74,0.05,0.08,0,346.6
79138,260,-1.125,66,0.05,0.08,0,344.3
79139,490,8.65,85,0.05,0.08,1,346.5
79140,50,-2.2,15,0.05,0.08,0,342.1
79141,490,13.525,93,0.05,0.08,1,342.1
79142,490,1.875,111,0.05,0.08,1,342.5
79143,490,3.1,77,0.05,0.08,1,346.8
79144,490,1.425,122,0.05,0.08,1,346.8
79145,30,-2.375,15,0.05,0.08,0,344.3
79146,100,-0.825,44,0.05,0.08,0,340.4
79147,490,12.45,85,0.05,0.08,1,343.7
79148,110,-1.95,22,0.05,0.08,0,339.9
79149,70,-2.075,16,0.05,0.08,0,335.7
79150,490,13.4,78,0.05,0.08,1,340.3
79151,70,-2.175,20,0.05,0.08,0,340.2
79152,70,-2.225,20,0.05,0.08,0,336.4
79153,150,-0.3,46,0.05,0.08,0,333.0
79154,490,10.475,101,0.05,0.08,1,337.3
79155,490,2.9,85,0.05,0.08,1,341.7
79156,160,-2.15,38,0.05,0.08,0,341.7
79157,490,8.175,152,0.05,0.08,1,341.7
79158,490,2.5,93,0.05,0.08,1,341.7
79159,490,2.275,101,0.05,0.08,1,344.8
79160,200,-2.375,54,0.05,0.08,0,346.3
79161,490,8.025,127,0.05,0.08,1,346.3
79162,130,-3.2,56,0.05,0.08,0,342.7
79163,490,12.25,76,0.05,0.08,1,342.7
79164,490,1.6,115,0.05,0.08,1,344.3
79165,70,-2.125,19,0.05,0.08,0,342.8
79166,490,13.6,72,0.05,0.08,1,346.0
79167,490,0.8,137,0.05,0.08,1,346.0
79168,130,-2.3,36,0.05,0.08,0,342.4
79169,60,-1.975,11,0.05,0.08,0,338.5
79170,160,0.2,49,0.05,0.08,0,339.6
79171,290,-0.075,100,0.05,0.08,0,337.6
79172,490,6.85,106,0.05,0.08,1,337.6
79173,490,1.975,108,0.05,0.08,1,340.0
79174,120,-1.75,19,0.05,0.08,0,336.3
79175,260,1.2,73,0.05,0.08,0,334.0
79176,490,8.25,88,0.05,0.08,1,334.0
79177,220,-3.05,76,0.05,0.08,0,333.6
79178,490,8.925,97,0.05,0.08,1,333.6
79179,490,2.15,106,0.05,0.08,1,333.9
79180,130,-2.575,43,0.05,0.08,0,333.0
79181,70,-2.025,16,0.05,0.08,0,332.9
79182,410,6.85,72,0.05,0.08,0,332.1
79183,490,4.8,88,0.05,0.08,1,332.1
79184,490,2.8,87,0.05,0.08,1,332.4
79185,110,-3.375,60,0.05,0.08,0,328.6
79186,450,5.65,114,0.05,0.08,0,329.9
79187,360,-3.175,108,0.05,0.08,0,332.5
79188,490,5.4,102,0.05,0.08,1,332.5
79189,490,1.8,111,0.05,0.08,1,332.5
79190,220,-1.825,41,0.05,0.08,0,331.1
79191,70,-3.65,58,0.05,0.08,0,326.9
79192,490,12.55,99,0.05,0.08,1,326.9
79193,260,-2.25,62,0.05,0.08,0,324.6
79194,180,-2.125,42,0.05,0.08,0,325.6
79195,490,9.85,95,0.05,0.08,1,325.6
79196,490,2.3,99,0.05,0.08,1,329.1
79197,420,-4.475,155,0.05,0.08,0,332.8
79198,490,4.275,85,0.05,0.08,1,332.8
79199,490,-0.075,161,0.05,0.08,1,336.8
79200,490,2.625,89,0.05,0.08,1,336.8
79201,490,0.275,148,0.05,0.08,1,336.8
79202,490,-0.9,177,0.05,0.08,1,341.0
79203,490,3.275,73,0.05,0.08,1,341.0
79204,490,2.2,102,0.05,0.08,1,341.0
79205,490,1.9,111,0.05,0.08,1,344.8
79206,490,2.275,97,0.05,0.08,1,348.5
79207,430,-3.775,140,0.05,0.08,0,352.4
79208,60,-3.55,52,0.05,0.08,0,348.1
79209,70,-2.225,26,0.05,0.08,0,345.3
79210,60,-1.95,12,0.05,0.08,0,341.0
79211,210,1.75,39,0.05,0.08,0,338.2
79212,490,9.525,94,0.05,0.08,1,338.2
79213,490,1.5,121,0.05,0.08,1,339.5
79214,490,2.7,90,0.05,0.08,1,343.8
79215,350,-1.875,76,0.05,0.08,0,344.6
79216,70,-2.3,24,0.05,0.08,0,343.9
79217,320,3.7,84,0.05,0.08,0,342.2
79218,110,-3.25,56,0.05,0.08,0,342.3
79219,50,-2.975,34,0.05,0.08,0,337.9
79220,490,13.325,92,0.05,0.08,1,337.9
79221,490,2.075,105,0.05,0.08,1,341.5
79222,100,-1.875,17,0.05,0.08,0,338.1
79223,490,12.5,88,0.05,0.08,1,339.9
